"location","age_group","forecast_date","target_end_date","horizon","type","quantile","value","disease"
"DE","00+",2025-01-30,2025-01-12,-2,"quantile",0.975,43938,"sari"
"DE","00+",2025-01-30,2025-01-05,-3,"mean",NA,34490,"sari"
"DE","00+",2025-01-30,2025-01-05,-3,"quantile",0.025,34053,"sari"
"DE","00+",2025-01-30,2025-01-05,-3,"quantile",0.1,34053,"sari"
"DE","00+",2025-01-30,2025-01-05,-3,"quantile",0.25,34055,"sari"
"DE","00+",2025-01-30,2025-01-05,-3,"quantile",0.5,34107,"sari"
"DE","00+",2025-01-30,2025-01-05,-3,"quantile",0.75,34466,"sari"
"DE","00+",2025-01-30,2025-01-05,-3,"quantile",0.9,35374,"sari"
"DE","00+",2025-01-30,2025-01-05,-3,"quantile",0.975,37257,"sari"
"DE","00+",2025-02-06,2025-02-02,0,"mean",NA,56359,"sari"
"DE","00+",2025-02-06,2025-02-02,0,"quantile",0.025,50757,"sari"
"DE","00+",2025-02-06,2025-02-02,0,"quantile",0.1,52309,"sari"
"DE","00+",2025-02-06,2025-02-02,0,"quantile",0.25,53933,"sari"
"DE","00+",2025-02-06,2025-02-02,0,"quantile",0.5,56018,"sari"
"DE","00+",2025-02-06,2025-02-02,0,"quantile",0.75,58413,"sari"
"DE","00+",2025-02-06,2025-02-02,0,"quantile",0.9,60848,"sari"
"DE","00+",2025-02-06,2025-02-02,0,"quantile",0.975,63895,"sari"
"DE","00+",2025-02-06,2025-01-26,-1,"mean",NA,49257,"sari"
"DE","00+",2025-02-06,2025-01-26,-1,"quantile",0.025,46133,"sari"
"DE","00+",2025-02-06,2025-01-26,-1,"quantile",0.1,46570,"sari"
"DE","00+",2025-02-06,2025-01-26,-1,"quantile",0.25,47289,"sari"
"DE","00+",2025-02-06,2025-01-26,-1,"quantile",0.5,48580,"sari"
"DE","00+",2025-02-06,2025-01-26,-1,"quantile",0.75,50499,"sari"
"DE","00+",2025-02-06,2025-01-26,-1,"quantile",0.9,52836,"sari"
"DE","00+",2025-02-06,2025-01-26,-1,"quantile",0.975,56193,"sari"
"DE","00+",2025-02-06,2025-01-19,-2,"mean",NA,36135,"sari"
"DE","00+",2025-02-06,2025-01-19,-2,"quantile",0.025,34381,"sari"
"DE","00+",2025-02-06,2025-01-19,-2,"quantile",0.1,34381,"sari"
"DE","00+",2025-02-06,2025-01-19,-2,"quantile",0.25,34382,"sari"
"DE","00+",2025-02-06,2025-01-19,-2,"quantile",0.5,34464,"sari"
"DE","00+",2025-02-06,2025-01-19,-2,"quantile",0.75,35611,"sari"
"DE","00+",2025-02-06,2025-01-19,-2,"quantile",0.9,39607,"sari"
"DE","00+",2025-02-06,2025-01-19,-2,"quantile",0.975,49058,"sari"
"DE","00+",2025-02-06,2025-01-12,-3,"mean",NA,32762,"sari"
"DE","00+",2025-02-06,2025-01-12,-3,"quantile",0.025,32366,"sari"
"DE","00+",2025-02-06,2025-01-12,-3,"quantile",0.1,32366,"sari"
"DE","00+",2025-02-06,2025-01-12,-3,"quantile",0.25,32366,"sari"
"DE","00+",2025-02-06,2025-01-12,-3,"quantile",0.5,32373,"sari"
"DE","00+",2025-02-06,2025-01-12,-3,"quantile",0.75,32569,"sari"
"DE","00+",2025-02-06,2025-01-12,-3,"quantile",0.9,33497,"sari"
"DE","00+",2025-02-06,2025-01-12,-3,"quantile",0.975,35983,"sari"
"DE","00+",2025-02-13,2025-02-09,0,"mean",NA,53725,"sari"
"DE","00+",2025-02-13,2025-02-09,0,"quantile",0.025,48061,"sari"
"DE","00+",2025-02-13,2025-02-09,0,"quantile",0.1,49572,"sari"
"DE","00+",2025-02-13,2025-02-09,0,"quantile",0.25,51196,"sari"
"DE","00+",2025-02-13,2025-02-09,0,"quantile",0.5,53326,"sari"
"DE","00+",2025-02-13,2025-02-09,0,"quantile",0.75,55820,"sari"
"DE","00+",2025-02-13,2025-02-09,0,"quantile",0.9,58393,"sari"
"DE","00+",2025-02-13,2025-02-09,0,"quantile",0.975,61654,"sari"
"DE","00+",2025-02-13,2025-02-02,-1,"mean",NA,54740,"sari"
"DE","00+",2025-02-13,2025-02-02,-1,"quantile",0.025,51367,"sari"
"DE","00+",2025-02-13,2025-02-02,-1,"quantile",0.1,51783,"sari"
"DE","00+",2025-02-13,2025-02-02,-1,"quantile",0.25,52524,"sari"
"DE","00+",2025-02-13,2025-02-02,-1,"quantile",0.5,53926,"sari"
"DE","00+",2025-02-13,2025-02-02,-1,"quantile",0.75,56085,"sari"
"DE","00+",2025-02-13,2025-02-02,-1,"quantile",0.9,58771,"sari"
"DE","00+",2025-02-13,2025-02-02,-1,"quantile",0.975,62685,"sari"
"DE","00+",2025-02-13,2025-01-26,-2,"mean",NA,49343,"sari"
"DE","00+",2025-02-13,2025-01-26,-2,"quantile",0.025,47050,"sari"
"DE","00+",2025-02-13,2025-01-26,-2,"quantile",0.1,47050,"sari"
"DE","00+",2025-02-13,2025-01-26,-2,"quantile",0.25,47050,"sari"
"DE","00+",2025-02-13,2025-01-26,-2,"quantile",0.5,47064,"sari"
"DE","00+",2025-02-13,2025-01-26,-2,"quantile",0.75,47861,"sari"
"DE","00+",2025-02-13,2025-01-26,-2,"quantile",0.9,53156,"sari"
"DE","00+",2025-02-13,2025-01-26,-2,"quantile",0.975,69471,"sari"
"DE","00+",2025-02-13,2025-01-19,-3,"mean",NA,34785,"sari"
"DE","00+",2025-02-13,2025-01-19,-3,"quantile",0.025,34381,"sari"
"DE","00+",2025-02-13,2025-01-19,-3,"quantile",0.1,34381,"sari"
"DE","00+",2025-02-13,2025-01-19,-3,"quantile",0.25,34381,"sari"
"DE","00+",2025-02-13,2025-01-19,-3,"quantile",0.5,34387,"sari"
"DE","00+",2025-02-13,2025-01-19,-3,"quantile",0.75,34575,"sari"
"DE","00+",2025-02-13,2025-01-19,-3,"quantile",0.9,35521,"sari"
"DE","00+",2025-02-13,2025-01-19,-3,"quantile",0.975,38117,"sari"
"DE","00+",2025-02-20,2025-02-16,0,"mean",NA,49125,"sari"
"DE","00+",2025-02-20,2025-02-16,0,"quantile",0.025,44103,"sari"
"DE","00+",2025-02-20,2025-02-16,0,"quantile",0.1,45382,"sari"
"DE","00+",2025-02-20,2025-02-16,0,"quantile",0.25,46802,"sari"
"DE","00+",2025-02-20,2025-02-16,0,"quantile",0.5,48712,"sari"
"DE","00+",2025-02-20,2025-02-16,0,"quantile",0.75,51000,"sari"
"DE","00+",2025-02-20,2025-02-16,0,"quantile",0.9,53402,"sari"
"DE","00+",2025-02-20,2025-02-16,0,"quantile",0.975,56491,"sari"
"DE","00+",2025-02-20,2025-02-09,-1,"mean",NA,49571,"sari"
"DE","00+",2025-02-20,2025-02-09,-1,"quantile",0.025,46916,"sari"
"DE","00+",2025-02-20,2025-02-09,-1,"quantile",0.1,47217,"sari"
"DE","00+",2025-02-20,2025-02-09,-1,"quantile",0.25,47781,"sari"
"DE","00+",2025-02-20,2025-02-09,-1,"quantile",0.5,48887,"sari"
"DE","00+",2025-02-20,2025-02-09,-1,"quantile",0.75,50631,"sari"
"DE","00+",2025-02-20,2025-02-09,-1,"quantile",0.9,52831,"sari"
"DE","00+",2025-02-20,2025-02-09,-1,"quantile",0.975,56066,"sari"
"DE","00+",2025-02-20,2025-02-02,-2,"mean",NA,53882,"sari"
"DE","00+",2025-02-20,2025-02-02,-2,"quantile",0.025,51946,"sari"
"DE","00+",2025-02-20,2025-02-02,-2,"quantile",0.1,51946,"sari"
"DE","00+",2025-02-20,2025-02-02,-2,"quantile",0.25,51946,"sari"
"DE","00+",2025-02-20,2025-02-02,-2,"quantile",0.5,51957,"sari"
"DE","00+",2025-02-20,2025-02-02,-2,"quantile",0.75,52631,"sari"
"DE","00+",2025-02-20,2025-02-02,-2,"quantile",0.9,57100,"sari"
"DE","00+",2025-02-20,2025-02-02,-2,"quantile",0.975,70872,"sari"
"DE","00+",2025-02-20,2025-01-26,-3,"mean",NA,47375,"sari"
"DE","00+",2025-02-20,2025-01-26,-3,"quantile",0.025,47230,"sari"
"DE","00+",2025-02-20,2025-01-26,-3,"quantile",0.1,47230,"sari"
"DE","00+",2025-02-20,2025-01-26,-3,"quantile",0.25,47230,"sari"
"DE","00+",2025-02-20,2025-01-26,-3,"quantile",0.5,47232,"sari"
"DE","00+",2025-02-20,2025-01-26,-3,"quantile",0.75,47294,"sari"
"DE","00+",2025-02-20,2025-01-26,-3,"quantile",0.9,47632,"sari"
"DE","00+",2025-02-20,2025-01-26,-3,"quantile",0.975,48590,"sari"
"DE","00+",2025-02-27,2025-02-23,0,"mean",NA,53029,"sari"
"DE","00+",2025-02-27,2025-02-23,0,"quantile",0.025,47171,"sari"
"DE","00+",2025-02-27,2025-02-23,0,"quantile",0.1,48603,"sari"
"DE","00+",2025-02-27,2025-02-23,0,"quantile",0.25,50237,"sari"
"DE","00+",2025-02-27,2025-02-23,0,"quantile",0.5,52487,"sari"
"DE","00+",2025-02-27,2025-02-23,0,"quantile",0.75,55232,"sari"
"DE","00+",2025-02-27,2025-02-23,0,"quantile",0.9,58156,"sari"
"DE","00+",2025-02-27,2025-02-23,0,"quantile",0.975,61959,"sari"
"DE","00+",2025-02-27,2025-02-16,-1,"mean",NA,52643,"sari"
"DE","00+",2025-02-27,2025-02-16,-1,"quantile",0.025,50956,"sari"
"DE","00+",2025-02-27,2025-02-16,-1,"quantile",0.1,51115,"sari"
"DE","00+",2025-02-27,2025-02-16,-1,"quantile",0.25,51449,"sari"
"DE","00+",2025-02-27,2025-02-16,-1,"quantile",0.5,52152,"sari"
"DE","00+",2025-02-27,2025-02-16,-1,"quantile",0.75,53315,"sari"
"DE","00+",2025-02-27,2025-02-16,-1,"quantile",0.9,54822,"sari"
"DE","00+",2025-02-27,2025-02-16,-1,"quantile",0.975,57076,"sari"
"DE","00+",2025-02-27,2025-02-09,-2,"mean",NA,49071,"sari"
"DE","00+",2025-02-27,2025-02-09,-2,"quantile",0.025,48723,"sari"
"DE","00+",2025-02-27,2025-02-09,-2,"quantile",0.1,48723,"sari"
"DE","00+",2025-02-27,2025-02-09,-2,"quantile",0.25,48723,"sari"
"DE","00+",2025-02-27,2025-02-09,-2,"quantile",0.5,48725,"sari"
"DE","00+",2025-02-27,2025-02-09,-2,"quantile",0.75,48846,"sari"
"DE","00+",2025-02-27,2025-02-09,-2,"quantile",0.9,49649,"sari"
"DE","00+",2025-02-27,2025-02-09,-2,"quantile",0.975,52125,"sari"
"DE","00+",2025-02-27,2025-02-02,-3,"mean",NA,52364,"sari"
